symbol,funding_centrality,borrowing_centrality,date
cZRX,0.013089867175822919,0.030311847050502595,2019-12-16
cBAT,0.02068329233562101,0.021247823855114138,2019-12-17
cDAI,0.4463163183935673,0.0,2019-12-17
cETH,0.09333032646628281,0.9932549673188932,2019-12-17
cREP,0.019498902694591987,0.016145926844083825,2019-12-17
cSAI,0.2586297775506201,0.027182875994352425,2019-12-17
cUSDC,0.8509067532778837,0.10503757237537593,2019-12-17
cWBTC,0.012403783009872282,0.0,2019-12-17
cZRX,0.014059511599856061,0.03099368590979814,2019-12-17
cBAT,0.02189661445077227,0.020875335341475496,2019-12-18
cDAI,0.4123533061214175,0.0,2019-12-18
cETH,0.09975483940292951,0.992705458702605,2019-12-18
cREP,0.02205058795004277,0.016612383925616717,2019-12-18
cSAI,0.24757942530950686,0.027820182188446854,2019-12-18
cUSDC,0.8702504369319339,0.11000789728777179,2019-12-18
cWBTC,0.013400881838241013,0.0,2019-12-18
cZRX,0.015396569170879134,0.03079645002373008,2019-12-18
cBAT,0.0180968616499125,0.020594410903684426,2019-12-19
cDAI,0.44658230445012975,0.0,2019-12-19
cETH,0.09621674192114568,0.9930207486903657,2019-12-19
cREP,0.023010001032658815,0.016221945996316392,2019-12-19
cSAI,0.23066164275154868,0.0269446304830272,2019-12-19
cUSDC,0.8584110596612005,0.10771239246599154,2019-12-19
cWBTC,0.013132037916202502,0.0,2019-12-19
cZRX,0.0142420564403986,0.02990884109145074,2019-12-19
cBAT,0.019204541795162917,0.020718266337555056,2019-12-20
cDAI,0.373425480507918,0.005012176916355786,2019-12-20
cETH,0.10145874890359206,0.9927554330718479,2019-12-20
cREP,0.024397617073696743,0.02952613300162289,2019-12-20
cSAI,0.20957933733081038,0.025903939732365187,2019-12-20
cUSDC,0.8971962266069263,0.10742405128546564,2019-12-20
cWBTC,0.013890272570653632,-0.0,2019-12-20
cZRX,0.014763715253807602,0.029992469231179774,2019-12-20
cBAT,0.0189824815947319,0.02035367685187709,2019-12-21
cDAI,0.36831669044720466,0.006075693952675134,2019-12-21
cETH,0.10017884770715658,0.9927909813763498,2019-12-21
cREP,0.02412726720638902,0.032154579765120365,2019-12-21
cSAI,0.2071430437284628,0.025549029032808205,2019-12-21
cUSDC,0.9000351552543082,0.10554089172682163,2019-12-21
cWBTC,0.013611429846542733,0.0,2019-12-21
cZRX,0.014413954992838325,0.03300502035302563,2019-12-21
cBAT,0.01926073684262221,0.020594430223207654,2019-12-22
cDAI,0.37260683152084406,0.01000171282733471,2019-12-22
cETH,0.10078039835275923,0.9924083489671891,2019-12-22
cREP,0.023931835514140905,0.04236888707726907,2019-12-22
cSAI,0.2058451685427612,0.023147156535717153,2019-12-22
cUSDC,0.8984894614201162,0.1054968302666205,2019-12-22
cWBTC,0.013923447107112944,0.0,2019-12-22
cZRX,0.014640478213062974,0.03377883124620082,2019-12-22
cBAT,0.018485698454846676,0.02019676340950892,2019-12-23
cDAI,0.36525578159533223,0.010017652850968617,2019-12-23
cETH,0.09954284187310258,0.9925901265856525,2019-12-23
cREP,0.024211952809590688,0.042869455370567335,2019-12-23
cSAI,0.2033030532403189,0.022560915409582973,2019-12-23
cUSDC,0.902227812676299,0.10401136436678873,2019-12-23
cWBTC,0.013852029523023142,0.0,2019-12-23
cZRX,0.014576034830866122,0.03303678190271869,2019-12-23
cBAT,0.018858161443823594,0.0198387032380294,2019-12-24
cDAI,0.36659066229922155,0.009885355060422436,2019-12-24
cETH,0.10077075074096309,0.9924415645456677,2019-12-24
cREP,0.02512929387598945,0.04207203116298444,2019-12-24
cSAI,0.20415856861423268,0.022408480095119192,2019-12-24
cUSDC,0.9013107352094771,0.10544852836245187,2019-12-24
cWBTC,0.01461204761384272,0.0,2019-12-24
cZRX,0.014634068759031475,0.03430537350257122,2019-12-24
cBAT,0.01836777734584062,0.019626493372686325,2019-12-25
cDAI,0.36617952817549454,0.009821353769703266,2019-12-25
cETH,0.09934452678190642,0.9926300310010261,2019-12-25
cREP,0.024535734559924843,0.04189624523562856,2019-12-25
cSAI,0.20442042645880798,0.02213237062919951,2019-12-25
cUSDC,0.9016058416927759,0.10394243623458008,2019-12-25
cWBTC,0.014508776362755956,0.0,2019-12-25
cZRX,0.014578460444971535,0.033982290653107726,2019-12-25
cBAT,0.015272085598514127,0.017471991924191046,2019-12-26
cDAI,0.38081498210837045,0.008267350361803386,2019-12-26
cETH,0.12187424919022008,0.9903223693887998,2019-12-26
cREP,0.019624170789506536,0.030806996840116067,2019-12-26
cSAI,0.18960191344070174,0.018283471194549504,2019-12-26
cUSDC,0.8962329577317033,0.12976047834525892,2019-12-26
cWBTC,0.013453335214028726,-0.0,2019-12-26
cZRX,0.012036601478159506,0.027692002288216423,2019-12-26
cBAT,0.01279762788975651,0.01761107401400608,2019-12-27
cDAI,0.3445265548452839,0.009866968604152421,2019-12-27
cETH,0.12320298593926615,0.9902367647503668,2019-12-27
cREP,0.020016619876494942,0.03447611042112467,2019-12-27
cSAI,0.1935998213401389,0.01841180916166094,2019-12-27
cUSDC,0.9098435353246265,0.12905694657408864,2019-12-27
cWBTC,0.013601837592722066,-0.0,2019-12-27
cZRX,0.008767743743781314,0.028988797387307707,2019-12-27
cBAT,0.013544314623497544,0.017776177302506708,2019-12-28
cDAI,0.34970849456850367,0.010134865745388825,2019-12-28
cETH,0.12466090497518711,0.9900025484135565,2019-12-28
cREP,0.019167255916562983,0.034873460267574936,2019-12-28
cSAI,0.19160724863245185,0.018351688727927813,2019-12-28
cUSDC,0.9080957262567262,0.13070944689789593,2019-12-28
cWBTC,0.01374188248022944,-0.0,2019-12-28
cZRX,0.008530552800214218,0.028954169526023033,2019-12-28
cBAT,0.022160027630158258,0.02120406398067991,2019-12-29
cDAI,0.3781394571643917,0.012869568847010458,2019-12-29
cETH,0.10312555032994557,0.9922729321382259,2019-12-29
cREP,0.022304703947953402,0.03893051438755267,2019-12-29
cSAI,0.1949916242276324,0.022398015810464265,2019-12-29
cUSDC,0.8982450745892168,0.1074129306742241,2019-12-29
cWBTC,0.01470662136673514,-0.0,2019-12-29
cZRX,0.017460610156792917,0.03499137430070666,2019-12-29
cBAT,0.021202251185200496,0.020494649462147088,2019-12-30
cDAI,0.37138796404830426,0.029944870982088808,2019-12-30
cETH,0.10028456348728496,0.9897137181395261,2019-12-30
cREP,0.021842034071678933,0.07886789861552496,2019-12-30
cSAI,0.17129927277214402,0.024327784687623685,2019-12-30
cUSDC,0.9062537142970909,0.10576825032305945,2019-12-30
cWBTC,0.013703596392984574,0.0,2019-12-30
cZRX,0.016135442196324103,0.03392817200332183,2019-12-30
cBAT,0.02040759439133874,0.02032717889770162,2019-12-31
cDAI,0.36347221569224175,0.03114138478153748,2019-12-31
cETH,0.09896717471338771,0.98942071790999,2019-12-31
cREP,0.01473661879576886,0.08213979102268419,2019-12-31
cSAI,0.17214634550588778,0.023358762280198068,2019-12-31
cUSDC,0.9097078637169164,0.10330181319114837,2019-12-31
cWBTC,0.013564663409474619,0.0,2019-12-31
cZRX,0.008546767447901612,0.04122888877155301,2019-12-31
cBAT,0.021694413339384603,0.0210374363481681,2020-01-01
cDAI,0.37932216984116296,0.021680041442364573,2020-01-01
cETH,0.10359827822266865,0.9910810783302669,2020-01-01
cREP,0.014272420315218783,0.05730261661769196,2020-01-01
cSAI,0.1768309470942971,0.020982895047036966,2020-01-01
cUSDC,0.9017574051171388,0.10668483020240645,2020-01-01
cWBTC,0.014078206560401046,-0.0,2020-01-01
cZRX,0.008598908691068025,0.04171538684423271,2020-01-01
cBAT,0.021225452718510472,0.020682768418470734,2020-01-02
cDAI,0.3853091208223145,0.02134755535151278,2020-01-02
cETH,0.09894510177055467,0.9914734713068513,2020-01-02
cREP,0.014541171285994373,0.059159592404075464,2020-01-02
cSAI,0.17914653098944858,0.021037010485155754,2020-01-02
cUSDC,0.8992173307397714,0.10212281367223608,2020-01-02
cWBTC,0.014002682055711911,-0.0,2020-01-02
cZRX,0.014262544240391771,0.041537674584660574,2020-01-02
cBAT,0.02072661468149299,0.020898942829921524,2020-01-03
cDAI,0.4055549762616194,0.020720234237202224,2020-01-03
cETH,0.10105479501985784,0.9909398627735574,2020-01-03
cREP,0.014483423596983139,0.05608952982918077,2020-01-03
cSAI,0.16529563095921357,0.021513597008814247,2020-01-03
cUSDC,0.8927174625588988,0.10511447621680937,2020-01-03
cWBTC,0.014125730010040773,-0.0,2020-01-03
cZRX,0.014390194493720766,0.050141510996577376,2020-01-03
cBAT,0.020382955384081584,0.020873054586599393,2020-01-04
cDAI,0.41435666052014547,0.020966575548971505,2020-01-04
cETH,0.10129087231900469,0.9908662846707293,2020-01-04
cREP,0.020186146721983256,0.05564811793343125,2020-01-04
cSAI,0.16070553666470688,0.021457311393221296,2020-01-04
cUSDC,0.8893820798789855,0.10596914628143103,2020-01-04
cWBTC,0.013549206322587756,-0.0,2020-01-04
cZRX,0.014677777803311696,0.05022086219316748,2020-01-04
cBAT,0.02025873245488057,0.0208609115200472,2020-01-05
cDAI,0.4252027209051338,0.015945510849493454,2020-01-05
cETH,0.10172706058952827,0.9913110314597664,2020-01-05
cREP,0.02092046085380662,0.052797718953359704,2020-01-05
cSAI,0.16328357071403485,0.021614109300324875,2020-01-05
cUSDC,0.8837113830056891,0.10646382181647815,2020-01-05
cWBTC,0.013497020132120589,0.0,2020-01-05
cZRX,0.014719608835544965,0.0449854171613435,2020-01-05
cBAT,0.019077427536799172,0.020579873408863886,2020-01-06
cDAI,0.45262641241756557,0.030926541197426844,2020-01-06
cETH,0.10632608260754074,0.9888944383871546,2020-01-06
cREP,0.014047378906100597,0.08378687439904328,2020-01-06
cSAI,0.12426646408807604,0.021201628866081634,2020-01-06
cUSDC,0.875950490767774,0.10597352160645324,2020-01-06
cWBTC,0.01348622574459675,0.0,2020-01-06
cZRX,0.01869553919236339,0.04480704093313147,2020-01-06
cBAT,0.019521086283186283,0.023999263584408945,2020-01-07
cDAI,0.4558504981145282,0.04794590797554157,2020-01-07
cETH,0.1066548709024508,0.9847252627479884,2020-01-07
cREP,0.014123933091186815,0.12283437079272234,2020-01-07
cSAI,0.12292461844628605,0.021726104547775286,2020-01-07
cUSDC,0.8743026493214073,0.09925710730704183,2020-01-07
cWBTC,0.01376101932662418,0.0,2020-01-07
cZRX,0.02322829099123734,0.04504556075670157,2020-01-07
cBAT,0.01910939453469854,0.023518297620558556,2020-01-08
cDAI,0.4399292701683092,0.050502221218622786,2020-01-08
cETH,0.10649011823420973,0.9839738764607,2020-01-08
cREP,0.014115756618898613,0.12978919900225952,2020-01-08
cSAI,0.12508203033452736,0.02153157534680279,2020-01-08
cUSDC,0.8824020366598294,0.09687937870779749,2020-01-08
cWBTC,0.013915179347320132,0.0,2020-01-08
cZRX,0.00922862898514012,0.044691910213675655,2020-01-08
cBAT,0.019270926200797234,0.023514518470406046,2020-01-09
cDAI,0.4433624323859425,0.050042244224399665,2020-01-09
cETH,0.10555518621200036,0.9840407861495277,2020-01-09
cREP,0.01801171786357417,0.12974732316813523,2020-01-09
cSAI,0.12529996984670844,0.021321334189951944,2020-01-09
cUSDC,0.8805486132210545,0.09670879302735143,2020-01-09
cWBTC,0.013289037595355732,0.0,2020-01-09
cZRX,0.018695572369361306,0.0443284851824048,2020-01-09
cBAT,0.018907365221564835,0.023643933971039283,2020-01-10
cDAI,0.43484675756126157,0.049740385589283405,2020-01-10
cETH,0.10283688659313504,0.9851897136439054,2020-01-10
cREP,0.016821127970110452,0.12350758346097197,2020-01-10
cSAI,0.11535676218555899,0.02105247101375218,2020-01-10
cUSDC,0.8865176165632331,0.09364496128925706,2020-01-10
cWBTC,0.012865919169303252,0.0,2020-01-10
cZRX,0.017499555809142604,0.04360479417474459,2020-01-10
cBAT,0.0186968369265632,0.023144274337627013,2020-01-11
cDAI,0.4329736767383292,0.059636212893933255,2020-01-11
cETH,0.10630921400192264,0.9820974065687129,2020-01-11
cREP,0.01713305198579607,0.14317742422008087,2020-01-11
cSAI,0.11471760382763434,0.019440330408909284,2020-01-11
cUSDC,0.8871031486019113,0.09336664871758256,2020-01-11
cWBTC,0.01286325261032107,0.0,2020-01-11
cZRX,0.01764780251147582,0.0423971265843024,2020-01-11
cBAT,0.01864053982021653,0.023212766679405795,2020-01-12
cDAI,0.4325482737422375,0.06019954096332326,2020-01-12
cETH,0.10697490973626529,0.9822697687297055,2020-01-12
cREP,0.017277758315890523,0.14357866465260669,2020-01-12
cSAI,0.11462809835000043,0.01945023430858961,2020-01-12
cUSDC,0.8872422655089357,0.09390285125724014,2020-01-12
cWBTC,0.013027363716137736,0.0,2020-01-12
cZRX,0.017441848243759314,0.03424024150410276,2020-01-12
cBAT,0.018407939816966243,0.02284568402861182,2020-01-13
cDAI,0.435126884559835,0.06229527388614544,2020-01-13
cETH,0.10678554009937184,0.9815312457605738,2020-01-13
cREP,0.016879575051096853,0.14875546148526933,2020-01-13
cSAI,0.11561425021630845,0.01645566896411945,2020-01-13
cUSDC,0.8858962527210512,0.0930220218764059,2020-01-13
cWBTC,0.012836007334581427,0.0,2020-01-13
cZRX,0.017148817281483392,0.0337892623725994,2020-01-13
cBAT,0.018810113907266533,0.01956523945558385,2020-01-14
cDAI,0.5010539979921347,0.08268556745500982,2020-01-14
cETH,0.11125778901312554,0.9746668603769794,2020-01-14
cREP,0.016167355241390693,0.18424424707322068,2020-01-14
cSAI,0.1067478730575586,0.01758878225397713,2020-01-14
cUSDC,0.850927859520476,0.08541404917990318,2020-01-14
cWBTC,0.013237618371774269,0.0,2020-01-14
cZRX,0.017401915662788772,0.03541104325641519,2020-01-14
cBAT,0.015985177106824875,0.015614567028233455,2020-01-15
cDAI,0.5265468439439315,0.13737166294461456,2020-01-15
cETH,0.13125540621040938,0.946801302266647,2020-01-15
cREP,0.025207061002528775,0.2787075850952594,2020-01-15
cSAI,0.09623245350993818,0.014974877737647465,2020-01-15
cUSDC,0.833660538749893,0.07513323947975134,2020-01-15
cWBTC,0.012389986967780658,-0.0,2020-01-15
cZRX,0.015014223500991667,0.030088817107403777,2020-01-15
cBAT,0.016022028800141943,0.01598500176306099,2020-01-16
cDAI,0.5544031678244622,0.13217761188872412,2020-01-16
cETH,0.130263729816409,0.9514804848295396,2020-01-16
cREP,0.034018341809917085,0.2641915899429466,2020-01-16
cSAI,0.09652888668227576,0.01353212434806313,2020-01-16
cUSDC,0.8152003710118798,0.07777022864467191,2020-01-16
cWBTC,0.0123020035574953,0.0,2020-01-16
cZRX,0.015288069223915325,0.03049463187472272,2020-01-16
cBAT,0.018004005497804388,0.012425041131797796,2020-01-17
cDAI,0.5692482334435323,0.11207867421152497,2020-01-17
cETH,0.12589754568906725,0.9552214044000265,2020-01-17
cREP,0.026372926495062426,0.25816517103713266,2020-01-17
cSAI,0.09984379651098661,0.014993191063173362,2020-01-17
cUSDC,0.8054016390850255,0.08259347487996933,2020-01-17
cWBTC,0.012535196942802744,0.0,2020-01-17
cZRX,0.01699606248636693,0.033768688281662636,2020-01-17
cBAT,0.01725041038810317,0.010351686328644099,2020-01-18
cDAI,0.5493350896563148,0.11453339403662104,2020-01-18
cETH,0.12465388945675784,0.957161816700761,2020-01-18
cREP,0.021371677186238832,0.25111986186677593,2020-01-18
cSAI,0.09644314937946653,0.014844276184681988,2020-01-18
cUSDC,0.8198966561601475,0.07887412507236057,2020-01-18
cWBTC,0.012194255412412062,-0.0,2020-01-18
cZRX,0.01604787093031061,0.033369682727564444,2020-01-18
cBAT,0.01552203622616133,0.008684002409538934,2020-01-19
cDAI,0.5369228596540652,0.14517351729125194,2020-01-19
cETH,0.13627912714520485,0.9339922164928995,2020-01-19
cREP,0.018790564227018643,0.3166450702800172,2020-01-19
cSAI,0.09692359222563879,0.01334355516650225,2020-01-19
cUSDC,0.8263215472332778,0.07164476693077104,2020-01-19
cWBTC,0.01199657989473051,-0.0,2020-01-19
cZRX,0.014227553963194585,0.03053938251561811,2020-01-19
cBAT,0.01759234042344188,0.00979115956670394,2020-01-20
cDAI,0.5590574828995266,0.11329954086900967,2020-01-20
cETH,0.12308027472834918,0.9508275420636798,2020-01-20
cREP,0.024216903607221195,0.27490861691492413,2020-01-20
cSAI,0.09622326073878607,0.014153344349173112,2020-01-20
cUSDC,0.8134898484504988,0.07805879368413146,2020-01-20
cWBTC,0.012208478554536268,0.0,2020-01-20
cZRX,0.015373078322428993,0.03355730031733102,2020-01-20
cBAT,0.016893787707776633,0.009435075517589025,2020-01-21
cDAI,0.5478642034656095,0.11198009926520663,2020-01-21
cETH,0.12044299752323766,0.9533591725157291,2020-01-21
cREP,0.02366722980632347,0.26704886006310846,2020-01-21
cSAI,0.09195613904296797,0.013938194250128565,2020-01-21
cUSDC,0.8219869258481809,0.07665845360918337,2020-01-21
cWBTC,0.011648785763848021,-0.0,2020-01-21
cZRX,0.015447624282891292,0.03304299424908389,2020-01-21
cBAT,0.012165570697357271,0.008709739385347264,2020-01-22
cDAI,0.5300884082575963,0.13447634378471346,2020-01-22
cETH,0.12914294448897415,0.9406510080534861,2020-01-22
cREP,0.01752474860251586,0.30171432969232004,2020-01-22
cSAI,0.0900833747045595,0.013064935982477748,2020-01-22
cUSDC,0.832723804619302,0.06944597646837368,2020-01-22
cWBTC,0.011602347696621235,-0.0,2020-01-22
cZRX,0.013953413410031196,0.03147954111064691,2020-01-22
cBAT,0.012082434514428097,0.00863048695637024,2020-01-23
cDAI,0.5139556155061696,0.13417495173874758,2020-01-23
cETH,0.12661793962927817,0.9375888634744509,2020-01-23
cREP,0.016635029212692477,0.311537812396275,2020-01-23
cSAI,0.09129869210458502,0.013102036033544665,2020-01-23
cUSDC,0.8430557503132888,0.0680283543519741,2020-01-23
cWBTC,0.011499927404204538,0.0,2020-01-23
cZRX,0.013568919868435949,0.03153396918831501,2020-01-23
cBAT,0.012109969200563495,0.008436022190088285,2020-01-24
cDAI,0.520580443299468,0.13427005382159557,2020-01-24
cETH,0.12664132597830827,0.9377623561036699,2020-01-24
cREP,0.016933382447991245,0.31114443236442624,2020-01-24
cSAI,0.08987460483375341,0.013055456381503423,2020-01-24
cUSDC,0.8391321358542305,0.06733572324742705,2020-01-24
cWBTC,0.010911883921116005,0.0,2020-01-24
cZRX,0.01361361764568468,0.03141253401563718,2020-01-24
cBAT,0.011552809293019784,0.007708294816798691,2020-01-25
cDAI,0.5205179587654507,0.13901408164508122,2020-01-25
cETH,0.1285265444998488,0.9336697650212047,2020-01-25
cREP,0.018203365639119902,0.32145956111831075,2020-01-25
cSAI,0.08881921273636074,0.012566359105151113,2020-01-25
cUSDC,0.8389851171563323,0.06661376375245624,2020-01-25
cWBTC,0.010828445461713042,-0.0,2020-01-25
cZRX,0.013229415949913951,0.030738914161625858,2020-01-25
cBAT,0.01186143839049901,0.00731985835682575,2020-01-26
cDAI,0.5237301444174484,0.14056833309517597,2020-01-26
cETH,0.12922141446961688,0.9341522317118729,2020-01-26
cREP,0.01751916029117711,0.31953513597454564,2020-01-26
cSAI,0.08712923686853043,0.012279845417750814,2020-01-26
cUSDC,0.8365888895641361,0.0658739408860174,2020-01-26
cWBTC,0.030066601990633893,-0.0,2020-01-26
cZRX,0.01358206752451128,0.030881994407700123,2020-01-26
cBAT,0.012449455615298468,0.007335892886787053,2020-01-27
cDAI,0.5036143721752523,0.15057781663864744,2020-01-27
cETH,0.1267523709308939,0.9289215787557618,2020-01-27
cREP,0.017004177847801276,0.330263622270058,2020-01-27
cSAI,0.08216855679755275,0.012155783843801149,2020-01-27
cUSDC,0.8500649197059116,0.06501071708766475,2020-01-27
cWBTC,0.018047412894690366,-0.0,2020-01-27
cZRX,0.013210641147363372,0.03047933269849383,2020-01-27
cBAT,0.011852086115584458,0.007174983147909311,2020-01-28
cDAI,0.5002647706040911,0.15489552437554793,2020-01-28
cETH,0.127859247378797,0.9290258245879881,2020-01-28
cREP,0.016438428699439397,0.3279931820670953,2020-01-28
cSAI,0.07968005176043612,0.012125619198904041,2020-01-28
cUSDC,0.8521331615709704,0.06488605310627794,2020-01-28
cWBTC,0.0181849061651081,-0.0,2020-01-28
cZRX,0.012882226478715265,0.030498448857176393,2020-01-28
cBAT,0.011631539568248913,0.006524737986158307,2020-01-29
cDAI,0.49299592235777306,0.15712502433095674,2020-01-29
cETH,0.12560949767808935,0.9290565017041951,2020-01-29
cREP,0.015828531009509008,0.32711033275442614,2020-01-29
cSAI,0.07669409821782644,0.011862184242075989,2020-01-29
cUSDC,0.8567825353795059,0.06392034012447978,2020-01-29
cWBTC,0.026033883105421,-0.0,2020-01-29
cZRX,0.012465104199059584,0.029924573063581757,2020-01-29
cBAT,0.012145727506394088,0.006902677443491003,2020-01-30
cDAI,0.4856225986247106,0.1379526849589065,2020-01-30
cETH,0.11476488728635939,0.9412400944660705,2020-01-30
