healthBin,account,borrowUSD,pctAccount,pctBorrowUSD,date
"(4.0, 4.5]",3,282220.9340960886,4.838709677419355,8.175516432204311,2019-05-25
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-05-25
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-25
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-05-25
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-05-25
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-05-25
"(7.0, 7.5]",1,0.07550613194327578,1.6129032258064515,2.1872991966792356e-06,2019-05-25
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-25
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-25
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-25
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-05-25
"(9.5, 10.0]",1,11.507022284975818,1.6129032258064515,0.00033334114663702,2019-05-25
"(10.0, inf]",7,669.0225481804134,11.29032258064516,0.019380578034306692,2019-05-25
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-26
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-05-26
"(1.0, 1.5]",29,995423.6579781509,38.666666666666664,21.286986536041482,2019-05-26
"(1.5, 2.0]",12,3145161.69851199,16.0,67.25881406705288,2019-05-26
"(2.0, 2.5]",11,190511.31181741535,14.666666666666666,4.074056003308227,2019-05-26
"(2.5, 3.0]",3,13006.486590555143,4.0,0.2781417768357165,2019-05-26
"(3.0, 3.5]",2,938.4398836664757,2.666666666666667,0.020068397017072987,2019-05-26
"(3.5, 4.0]",3,194420.16294388787,4.0,4.157646201947486,2019-05-26
"(4.0, 4.5]",2,13887.913772317974,2.666666666666667,0.296990965721579,2019-05-26
"(4.5, 5.0]",2,120657.18397296214,2.666666666666667,2.5802358926509474,2019-05-26
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-26
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-05-26
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-05-26
"(6.5, 7.0]",1,0.08059115762062304,1.3333333333333335,1.7234298918298917e-06,2019-05-26
"(7.0, 7.5]",0,0.0,0.0,0.0,2019-05-26
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-26
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-26
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-26
"(9.0, 9.5]",1,12.281972640436585,1.3333333333333335,0.0002626481540171934,2019-05-26
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-05-26
"(10.0, inf]",9,2188.2681342185233,12.0,0.04679578784069925,2019-05-26
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-27
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-05-27
"(1.0, 1.5]",32,993264.4896617691,37.2093023255814,20.536536215444706,2019-05-27
"(1.5, 2.0]",18,88006.52401173582,20.930232558139537,1.819605136772647,2019-05-27
"(2.0, 2.5]",13,3319840.3720769444,15.11627906976744,68.64034981646216,2019-05-27
"(2.5, 3.0]",3,219372.93257026278,3.488372093023256,4.53571049937729,2019-05-27
"(3.0, 3.5]",3,1529.1086833058835,3.488372093023256,0.03161554266654152,2019-05-27
"(3.5, 4.0]",3,198472.98497942358,3.488372093023256,4.103587399168277,2019-05-27
"(4.0, 4.5]",1,9788.433921151705,1.1627906976744187,0.2023836851176184,2019-05-27
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-05-27
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-27
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-05-27
"(6.0, 6.5]",1,4103.21330290418,1.1627906976744187,0.08483721050319713,2019-05-27
"(6.5, 7.0]",1,0.08241331595284816,1.1627906976744187,1.7039610952737125e-06,2019-05-27
"(7.0, 7.5]",0,0.0,0.0,0.0,2019-05-27
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-27
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-27
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-27
"(9.0, 9.5]",1,12.559666862032003,1.1627906976744187,0.0002596811383580955,2019-05-27
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-05-27
"(10.0, inf]",10,2181.928301021747,11.627906976744185,0.0451131093881102,2019-05-27
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-28
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-05-28
"(1.0, 1.5]",37,999438.4998398067,40.21739130434783,18.16319420768218,2019-05-28
"(1.5, 2.0]",19,86254.56713036304,20.652173913043477,1.56753862727867,2019-05-28
"(2.0, 2.5]",14,3981882.148481775,15.217391304347828,72.36433135862741,2019-05-28
"(2.5, 3.0]",2,210190.14650114873,2.1739130434782608,3.81986930867027,2019-05-28
"(3.0, 3.5]",4,15515.19398260779,4.3478260869565215,0.2819638041971927,2019-05-28
"(3.5, 4.0]",3,195948.80590117004,3.260869565217391,3.5610557497202966,2019-05-28
"(4.0, 4.5]",1,9791.501749389969,1.0869565217391304,0.17794486392863132,2019-05-28
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-05-28
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-28
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-05-28
"(6.0, 6.5]",1,3007.509232607505,1.0869565217391304,0.0546566639988383,2019-05-28
"(6.5, 7.0]",1,0.08134625586060552,1.0869565217391304,1.4783379302486373e-06,2019-05-28
"(7.0, 7.5]",0,0.0,0.0,0.0,2019-05-28
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-28
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-28
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-28
"(9.0, 9.5]",1,12.397048489923248,1.0869565217391304,0.00022529650334724956,2019-05-28
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-05-28
"(10.0, inf]",9,507.2601592779592,9.782608695652174,0.009218641055214636,2019-05-28
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-29
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-05-29
"(1.0, 1.5]",40,1202428.7052206397,40.0,20.742397854255564,2019-05-29
"(1.5, 2.0]",23,112780.70998882517,23.0,1.9455143965848423,2019-05-29
"(2.0, 2.5]",15,4019840.314193869,15.0,69.34392596048752,2019-05-29
"(2.5, 3.0]",3,220664.03080486832,3.0,3.8065467825291224,2019-05-29
"(3.0, 3.5]",2,1214.0850725124744,2.0,0.020943475063118607,2019-05-29
"(3.5, 4.0]",3,195373.28826658815,3.0,3.3702709006569473,2019-05-29
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-05-29
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-05-29
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-29
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-05-29
"(6.0, 6.5]",2,44023.50009696224,2.0,0.7594237812049657,2019-05-29
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-05-29
"(7.0, 7.5]",1,0.08109411816326957,1.0,1.398907440648546e-06,2019-05-29
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-29
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-29
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-29
"(9.0, 9.5]",1,12.358623079596217,1.0,0.00021319141478806544,2019-05-29
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-05-29
"(10.0, inf]",10,623.8839463073082,10.0,0.010762258895686145,2019-05-29
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-30
"(0.5, 1.0]",1,301.0635117690944,0.8849557522123894,0.005066697222144366,2019-05-30
"(1.0, 1.5]",47,1211446.9461528042,41.5929203539823,20.387840561546874,2019-05-30
"(1.5, 2.0]",26,252167.20958606456,23.008849557522122,4.24380521179042,2019-05-30
"(2.0, 2.5]",13,4017453.8864096757,11.504424778761061,67.61105763616004,2019-05-30
"(2.5, 3.0]",5,383066.546191301,4.424778761061947,6.446753358050551,2019-05-30
"(3.0, 3.5]",3,1699.176426860086,2.6548672566371683,0.02859600099432894,2019-05-30
"(3.5, 4.0]",2,25931.898443637634,1.7699115044247788,0.4364164791583232,2019-05-30
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-05-30
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-05-30
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-30
"(5.5, 6.0]",2,44180.76359050978,1.7699115044247788,0.7435326547573744,2019-05-30
"(6.0, 6.5]",1,4992.694142370577,0.8849557522123894,0.08402369783544872,2019-05-30
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-05-30
"(7.0, 7.5]",1,0.07616565433556569,0.8849557522123894,1.2818169394795251e-06,2019-05-30
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-30
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-30
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-30
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-05-30
"(9.5, 10.0]",2,11.607758785206608,1.7699115044247788,0.0001953508043759078,2019-05-30
"(10.0, inf]",10,755.2926815178693,8.849557522123893,0.012711069863184264,2019-05-30
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-05-31
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-05-31
"(1.0, 1.5]",55,1813854.2049504153,45.45454545454545,28.70298762524958,2019-05-31
"(1.5, 2.0]",23,140716.84021103088,19.00826446280992,2.2267466217616176,2019-05-31
"(2.0, 2.5]",13,4041933.5373152182,10.743801652892563,63.960801252387014,2019-05-31
"(2.5, 3.0]",7,225362.01436468068,5.785123966942149,3.566197929170155,2019-05-31
"(3.0, 3.5]",3,26403.438372362005,2.479338842975207,0.4178161413401271,2019-05-31
"(3.5, 4.0]",2,26111.97735797071,1.6528925619834711,0.4132039724753507,2019-05-31
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-05-31
"(4.5, 5.0]",1,0.20102738204408985,0.8264462809917356,3.181119212007211e-06,2019-05-31
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-05-31
"(5.5, 6.0]",1,3054.2803337520136,0.8264462809917356,0.048331872751660176,2019-05-31
"(6.0, 6.5]",1,41433.28778782892,0.8264462809917356,0.6556531078416903,2019-05-31
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-05-31
"(7.0, 7.5]",1,0.07956799193665817,0.8264462809917356,1.259108412181502e-06,2019-05-31
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-05-31
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-05-31
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-05-31
"(9.0, 9.5]",1,12.126043710910025,0.8264462809917356,0.0001918862506300503,2019-05-31
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-05-31
"(10.0, inf]",13,509.66845053807657,10.743801652892563,0.008065150544541395,2019-05-31
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-01
"(0.5, 1.0]",1,651.793726342955,0.8064516129032258,0.010325774993664636,2019-06-01
"(1.0, 1.5]",51,1680306.8887711314,41.12903225806452,26.61957326761083,2019-06-01
"(1.5, 2.0]",27,259273.34542904227,21.774193548387096,4.107431720424866,2019-06-01
"(2.0, 2.5]",14,4259477.583473726,11.29032258064516,67.47902801133408,2019-06-01
"(2.5, 3.0]",5,1449.4373536387043,4.032258064516129,0.02296211727145561,2019-06-01
"(3.0, 3.5]",5,40719.51113000582,4.032258064516129,0.6450821675433384,2019-06-01
"(3.5, 4.0]",2,25816.08674798078,1.6129032258064515,0.40898077444261083,2019-06-01
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-06-01
"(4.5, 5.0]",1,0.1987494191812143,0.8064516129032258,3.1486062225565563e-06,2019-06-01
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-06-01
"(5.5, 6.0]",1,3019.670435824913,0.8064516129032258,0.047837891368323844,2019-06-01
"(6.0, 6.5]",1,40963.7821418428,0.8064516129032258,0.6489519309420372,2019-06-01
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-06-01
"(7.0, 7.5]",1,0.07936961245118418,0.8064516129032258,1.25738055826893e-06,2019-06-01
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-06-01
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-01
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-01
"(9.0, 9.5]",1,12.095810972171055,0.8064516129032258,0.00019162292826184731,2019-06-01
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-06-01
"(10.0, inf]",14,607.8942262234146,11.29032258064516,0.009630315153767043,2019-06-01
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-02
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-06-02
"(1.0, 1.5]",51,1682162.2871675533,39.84375,25.309357494583338,2019-06-02
"(1.5, 2.0]",27,499927.3309510152,21.09375,7.521771018691151,2019-06-02
"(2.0, 2.5]",17,4344002.387974889,13.28125,65.35868164046477,2019-06-02
"(2.5, 3.0]",6,22809.932483429155,4.6875,0.3431920570651307,2019-06-02
"(3.0, 3.5]",5,46403.13222606076,3.90625,0.6981689408548797,2019-06-02
"(3.5, 4.0]",2,5523.517828022649,1.5625,0.08310535101373674,2019-06-02
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-06-02
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-06-02
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-06-02
"(5.5, 6.0]",1,3079.62781718652,0.78125,0.04633524480368604,2019-06-02
"(6.0, 6.5]",1,41777.142791652026,0.78125,0.6285675586013528,2019-06-02
"(6.5, 7.0]",1,0.0813616785734378,0.78125,1.2241457468659855e-06,2019-06-02
"(7.0, 7.5]",0,0.0,0.0,0.0,2019-06-02
"(7.5, 8.0]",1,0.20269570900803463,0.78125,3.049704657533675e-06,2019-06-02
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-02
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-02
"(9.0, 9.5]",1,12.399398888436432,0.78125,0.0001865579924002413,2019-06-02
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-06-02
"(10.0, inf]",15,706.5036364971057,11.71875,0.010629862079143937,2019-06-02
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-03
"(0.5, 1.0]",2,3848.766302270826,1.5037593984962405,0.05828273874908452,2019-06-03
"(1.0, 1.5]",55,1757231.8604354286,41.35338345864661,26.61015956798904,2019-06-03
"(1.5, 2.0]",25,399683.4409195899,18.796992481203006,6.052496758690556,2019-06-03
"(2.0, 2.5]",14,4301321.217928857,10.526315789473683,65.13588020985564,2019-06-03
"(2.5, 3.0]",6,28255.890412307985,4.511278195488721,0.4278853403106484,2019-06-03
"(3.0, 3.5]",6,45141.92158157718,4.511278195488721,0.683594330115185,2019-06-03
"(3.5, 4.0]",0,0.0,0.0,0.0,2019-06-03
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-06-03
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-06-03
"(5.0, 5.5]",1,1408.1169184888288,0.7518796992481203,0.021323433028404074,2019-06-03
"(5.5, 6.0]",2,44587.03772653392,1.5037593984962405,0.6751915983773578,2019-06-03
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-03
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-06-03
"(7.0, 7.5]",2,0.27699421952983444,1.5037593984962405,4.194586125517346e-06,2019-06-03
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-06-03
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-03
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-03
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-03
"(9.5, 10.0]",2,11.508961930253449,1.5037593984962405,0.00017428281396518027,2019-06-03
"(10.0, inf]",18,22122.60061449999,13.533834586466165,0.33500754548398937,2019-06-03
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-04
"(0.5, 1.0]",1,0.018393324822146877,0.684931506849315,2.808514801346815e-07,2019-06-04
"(1.0, 1.5]",62,1520821.887112274,42.465753424657535,23.221743874300127,2019-06-04
"(1.5, 2.0]",24,854350.0786023365,16.43835616438356,13.045248015178649,2019-06-04
"(2.0, 2.5]",14,4015770.208984066,9.58904109589041,61.31762571364696,2019-06-04
"(2.5, 3.0]",8,44216.76541330084,5.47945205479452,0.6751549343673288,2019-06-04
"(3.0, 3.5]",5,39806.326474796624,3.4246575342465753,0.6078110302118883,2019-06-04
"(3.5, 4.0]",3,2669.7446657924565,2.054794520547945,0.04076488335956897,2019-06-04
"(4.0, 4.5]",1,200.51807875151405,0.684931506849315,0.003061752008169676,2019-06-04
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-06-04
"(5.0, 5.5]",2,44457.704254993594,1.36986301369863,0.6788338793631714,2019-06-04
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-06-04
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-04
"(6.5, 7.0]",2,5668.918096317208,1.36986301369863,0.08655988264807557,2019-06-04
"(7.0, 7.5]",2,23.07138500477062,1.36986301369863,0.00035228174840608393,2019-06-04
"(7.5, 8.0]",0,0.0,0.0,0.0,2019-06-04
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-04
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-04
"(9.0, 9.5]",1,0.00022768620726325303,0.684931506849315,3.476587780320224e-09,2019-06-04
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-06-04
"(10.0, inf]",21,21143.434195993977,14.383561643835616,0.3228434688395854,2019-06-04
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-05
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-06-05
"(1.0, 1.5]",62,1489039.1238953709,40.25974025974026,22.58918688677556,2019-06-05
"(1.5, 2.0]",31,908757.4824765262,20.12987012987013,13.786133807361498,2019-06-05
"(2.0, 2.5]",16,4028910.2757549933,10.38961038961039,61.119822648444334,2019-06-05
"(2.5, 3.0]",9,38094.21160429326,5.844155844155844,0.577901044656648,2019-06-05
"(3.0, 3.5]",4,51990.53229956052,2.5974025974025974,0.7887125540297327,2019-06-05
"(3.5, 4.0]",2,2513.0697057706984,1.2987012987012987,0.03812404948410023,2019-06-05
"(4.0, 4.5]",1,500.09554914438434,0.6493506493506493,0.007586605106328239,2019-06-05
"(4.5, 5.0]",1,200.05297486060294,0.6493506493506493,0.003034865883550222,2019-06-05
"(5.0, 5.5]",1,3045.1503579843693,0.6493506493506493,0.046195878557502464,2019-06-05
"(5.5, 6.0]",1,41309.43376261179,0.6493506493506493,0.6266769653502284,2019-06-05
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-05
"(6.5, 7.0]",1,5655.568551927905,0.6493506493506493,0.08579673490126974,2019-06-05
"(7.0, 7.5]",2,0.27431282184389794,1.2987012987012987,4.161410871368068e-06,2019-06-05
"(7.5, 8.0]",1,23.00504247009544,0.6493506493506493,0.0003489936532599191,2019-06-05
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-05
"(8.5, 9.0]",1,300.0625932681861,0.6493506493506493,0.004552042917001189,2019-06-05
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-05
"(9.5, 10.0]",2,1000.205278758524,1.2987012987012987,0.015173425334795518,2019-06-05
"(10.0, inf]",19,20484.044934698264,12.337662337662337,0.31074933613330685,2019-06-05
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-06
"(0.5, 1.0]",1,5739.69936073433,0.5988023952095809,0.08568974308745024,2019-06-06
"(1.0, 1.5]",70,1335890.839570489,41.91616766467065,19.94392661378487,2019-06-06
"(1.5, 2.0]",32,890624.8986516041,19.16167664670659,13.296413968096477,2019-06-06
"(2.0, 2.5]",17,4296822.567768647,10.179640718562874,64.14859015844819,2019-06-06
"(2.5, 3.0]",7,12459.797805337173,4.191616766467066,0.18601616665934947,2019-06-06
"(3.0, 3.5]",7,55511.934900263695,4.191616766467066,0.8287548076877461,2019-06-06
"(3.5, 4.0]",3,6005.4262489682715,1.7964071856287425,0.08965686180798212,2019-06-06
"(4.0, 4.5]",0,0.0,0.0,0.0,2019-06-06
"(4.5, 5.0]",1,200.32306297358951,0.5988023952095809,0.002990684828917912,2019-06-06
"(5.0, 5.5]",1,2869.5680784004508,0.5988023952095809,0.04284066742105874,2019-06-06
"(5.5, 6.0]",2,44414.46648893276,1.1976047904191618,0.6630772769805663,2019-06-06
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-06
"(6.5, 7.0]",3,7163.988673852521,1.7964071856287425,0.10695339779351906,2019-06-06
"(7.0, 7.5]",1,0.07469963755589641,0.5988023952095809,1.115213942158719e-06,2019-06-06
"(7.5, 8.0]",1,23.010627907372108,0.5988023952095809,0.00034353276534876946,2019-06-06
"(8.0, 8.5]",1,40053.1270684218,0.5988023952095809,0.5979654948169549,2019-06-06
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-06
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-06
"(9.5, 10.0]",1,0.00022746476886174535,0.5988023952095809,3.3958917323355254e-09,2019-06-06
"(10.0, inf]",19,454.1072455958127,11.377245508982035,0.006779507211729023,2019-06-06
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-07
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-06-07
"(1.0, 1.5]",70,1404571.2160035365,42.42424242424242,20.677197916656564,2019-06-07
"(1.5, 2.0]",36,915711.1332667476,21.818181818181817,13.480512857807803,2019-06-07
"(2.0, 2.5]",14,4259192.0232734,8.484848484848486,62.7010972650085,2019-06-07
"(2.5, 3.0]",7,61348.855298931834,4.242424242424243,0.9031385582467641,2019-06-07
"(3.0, 3.5]",5,52940.12170487851,3.0303030303030303,0.7793505674552444,2019-06-07
"(3.5, 4.0]",3,6162.633923364254,1.8181818181818181,0.09072234990253679,2019-06-07
"(4.0, 4.5]",1,5678.490334174815,0.6060606060606061,0.08359509804112224,2019-06-07
"(4.5, 5.0]",1,200.86378118104585,0.6060606060606061,0.002956987947956086,2019-06-07
"(5.0, 5.5]",0,0.0,0.0,0.0,2019-06-07
"(5.5, 6.0]",2,44534.35139059379,1.2121212121212122,0.6556062001707137,2019-06-07
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-07
"(6.5, 7.0]",2,1501.1514772085475,1.2121212121212122,0.0220989906695086,2019-06-07
"(7.0, 7.5]",2,5.241152063925851,1.2121212121212122,7.71568841097588e-05,2019-06-07
"(7.5, 8.0]",1,250.01121629100024,0.6060606060606061,0.003680505012299802,2019-06-07
"(8.0, 8.5]",1,40112.11786548661,0.6060606060606061,0.5905049103318902,2019-06-07
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-07
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-07
"(9.5, 10.0]",1,0.00022807874880121246,0.6060606060606061,3.3576292720597744e-09,2019-06-07
"(10.0, inf]",19,642.6466564079936,11.515151515151516,0.009460632507360322,2019-06-07
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-08
"(0.5, 1.0]",1,0.018410535232125384,0.6060606060606061,2.722681037300744e-07,2019-06-08
"(1.0, 1.5]",66,1365604.1048007898,40.0,20.195525842797217,2019-06-08
"(1.5, 2.0]",41,1191472.7097173685,24.848484848484848,17.62034678681264,2019-06-08
"(2.0, 2.5]",14,4046464.8082013787,8.484848484848486,59.84200275812847,2019-06-08
"(2.5, 3.0]",5,17619.057807095964,3.0303030303030303,0.26056317201891505,2019-06-08
"(3.0, 3.5]",6,44740.41727722757,3.6363636363636362,0.6616531468844615,2019-06-08
"(3.5, 4.0]",2,2588.9174192742616,1.2121212121212122,0.038286754163973716,2019-06-08
"(4.0, 4.5]",1,5692.198058071952,0.6060606060606061,0.08418027785650352,2019-06-08
"(4.5, 5.0]",1,201.3486609803112,0.6060606060606061,0.002977687363376574,2019-06-08
"(5.0, 5.5]",1,3064.8729292383796,0.6060606060606061,0.04532552313640901,2019-06-08
"(5.5, 6.0]",2,42047.14482251131,1.2121212121212122,0.6218231161532265,2019-06-08
"(6.0, 6.5]",0,0.0,0.0,0.0,2019-06-08
"(6.5, 7.0]",2,1501.4909736534191,1.2121212121212122,0.022205117613913347,2019-06-08
"(7.0, 7.5]",1,5.10215070003633,0.6060606060606061,7.545423739881104e-05,2019-06-08
"(7.5, 8.0]",2,250.14216547053013,1.2121212121212122,0.0036992804498565002,2019-06-08
"(8.0, 8.5]",1,40165.24615228058,0.6060606060606061,0.5939922586634458,2019-06-08
"(8.5, 9.0]",0,0.0,0.0,0.0,2019-06-08
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-08
"(9.5, 10.0]",1,0.00022862932480493585,0.6060606060606061,3.3811332444646663e-09,2019-06-08
"(10.0, inf]",18,496.49679158741566,10.909090909090908,0.007342548070937637,2019-06-08
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-09
"(0.5, 1.0]",3,173.5109677866257,1.7341040462427744,0.0025731330189274946,2019-06-09
"(1.0, 1.5]",72,1422333.8678762503,41.61849710982659,21.092927358182475,2019-06-09
"(1.5, 2.0]",37,4752336.396767647,21.38728323699422,70.47620018240896,2019-06-09
"(2.0, 2.5]",14,410846.85065933137,8.092485549132949,6.0927767889228805,2019-06-09
"(2.5, 3.0]",5,13016.476917765574,2.8901734104046244,0.19303175455973592,2019-06-09
"(3.0, 3.5]",6,19948.70229215524,3.4682080924855487,0.2958352731674166,2019-06-09
"(3.5, 4.0]",4,30460.82671630247,2.312138728323699,0.4517279801236183,2019-06-09
"(4.0, 4.5]",3,6518.7542044844195,1.7341040462427744,0.09667182368816346,2019-06-09
"(4.5, 5.0]",0,0.0,0.0,0.0,2019-06-09
"(5.0, 5.5]",2,44678.987444314924,1.1560693641618496,0.6625804657293556,2019-06-09
"(5.5, 6.0]",0,0.0,0.0,0.0,2019-06-09
"(6.0, 6.5]",2,1960.8066997762005,1.1560693641618496,0.02907837197434671,2019-06-09
"(6.5, 7.0]",0,0.0,0.0,0.0,2019-06-09
"(7.0, 7.5]",1,4.816410743098523,0.5780346820809248,7.142640994904989e-05,2019-06-09
"(7.5, 8.0]",3,40437.12429237731,1.7341040462427744,0.5996744818756717,2019-06-09
"(8.0, 8.5]",0,0.0,0.0,0.0,2019-06-09
"(8.5, 9.0]",1,0.00022881948958072736,0.5780346820809248,3.3933473573748864e-09,2019-06-09
"(9.0, 9.5]",0,0.0,0.0,0.0,2019-06-09
"(9.5, 10.0]",0,0.0,0.0,0.0,2019-06-09
"(10.0, inf]",20,461.97226947416357,11.560693641618498,0.0068509565451485375,2019-06-09
"(0.0, 0.5]",0,0.0,0.0,0.0,2019-06-10
"(0.5, 1.0]",0,0.0,0.0,0.0,2019-06-10
"(1.0, 1.5]",75,1448727.9185668866,41.208791208791204,18.114421937864968,2019-06-10
"(1.5, 2.0]",40,983636.7585428274,21.978021978021978,12.299073586891696,2019-06-10
"(2.0, 2.5]",18,5203076.555831662,9.89010989010989,65.05757423421704,2019-06-10
"(2.5, 3.0]",7,255464.90750193727,3.8461538461538463,3.1942499799309862,2019-06-10
"(3.0, 3.5]",7,47327.086048635,3.8461538461538463,0.5917624660831273,2019-06-10
"(3.5, 4.0]",3,6127.934702113888,1.6483516483516485,0.07662169920186492,2019-06-10
"(4.0, 4.5]",2,5976.38954920901,1.098901098901099,0.07472682797920442,2019-06-10
"(4.5, 5.0]",1,202.3667178626489,0.5494505494505495,0.002530327514617889,2019-06-10
"(5.0, 5.5]",1,3080.3695059919087,0.5494505494505495,0.038515936802866205,2019-06-10
